"506,2018,244,827,71.7,.529,15.98,13.2"
"506,2018,244,828,75.7,.568,16,13.2"
"506,2018,244,829,79.1,.732,16.04,13.2"
"506,2018,244,830,82.5,.774,16.1,13.2"
"506,2018,244,831,86.6,.774,16.13,13.21"
"506,2018,244,832,91,.793,16.17,13.2"
"506,2018,244,833,95.1,.574,16.12,13.2"
"506,2018,244,834,99,.655,16.13,13.2"
"506,2018,244,835,104,.774,16.14,13.19"
"506,2018,244,836,109.8,.91,16.15,13.2"
"506,2018,244,837,114.5,.832,16.14,13.2"
"506,2018,244,838,117.4,.981,16.14,13.2"
"506,2018,244,839,119.4,1.158,16.18,13.2"
"506,2018,244,840,121.3,1.161,16.18,13.2"
"506,2018,244,841,122.7,1.181,16.2,13.19"
"506,2018,244,842,123.5,1.545,16.28,13.19"
"506,2018,244,843,124.3,1.548,16.32,13.19"
"506,2018,244,844,124.2,1.548,16.38,13.19"
"506,2018,244,845,123.5,1.548,16.43,13.19"
